timestamp,strictlyConfidential,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2021-03-02T11:48:01.000088Z,10,38.42648185,24.41360921,22.64055978,32.67979081,29.44108153,22.78814165,25.19293768,34.74871252,21.64868849,51.14184682,19.56651806,31.81107056,35.53448487,36.08492767,32.61251653,26.32131728,26.89072751,40.30765964,26.21840157,50.9987361,Nagomi Mcdaniel,York Silk,Sexton Wheerer,Aldon Cashmoney,Pitching Machine,Wyatt Glover,Valentine Games,Jessica Telephone,PolkaDot Patterson,Baby Doyle,Jaylen Hotdogfingers,Hahn Fox,Thomas Dracaena,Dudley Mueller,Jaxon Buckley,Howell Franklin,Conner Haley,Alston Cerveza,Nerd Pacheco,Commissioner Vapor
2021-03-02T12:57:01.003124Z,10,38.42648185,24.41360921,22.64055978,32.67979081,29.44108153,22.78814165,25.19293768,34.74871252,51.14184682,21.64868849,19.56651806,31.81107056,35.53448487,36.08492767,32.61251653,26.32131728,26.89072751,40.30765964,26.21840157,50.9987361,Nagomi Mcdaniel,York Silk,Sexton Wheerer,Aldon Cashmoney,Pitching Machine,Wyatt Glover,Valentine Games,Jessica Telephone,Baby Doyle,PolkaDot Patterson,Jaylen Hotdogfingers,Hahn Fox,Thomas Dracaena,Dudley Mueller,Jaxon Buckley,Howell Franklin,Conner Haley,Alston Cerveza,Nerd Pacheco,Commissioner Vapor
2021-03-02T13:00:01.000153Z,10,38.42648185,24.41360921,22.64055978,32.67979081,29.44108153,22.78814165,25.19293768,34.74871252,21.64868849,51.14184682,19.56651806,31.81107056,35.53448487,36.08492767,32.61251653,26.32131728,26.89072751,40.30765964,26.21840157,50.9987361,Nagomi Mcdaniel,York Silk,Sexton Wheerer,Aldon Cashmoney,Pitching Machine,Wyatt Glover,Valentine Games,Jessica Telephone,PolkaDot Patterson,Baby Doyle,Jaylen Hotdogfingers,Hahn Fox,Thomas Dracaena,Dudley Mueller,Jaxon Buckley,Howell Franklin,Conner Haley,Alston Cerveza,Nerd Pacheco,Commissioner Vapor
2021-03-02T13:39:01.000441Z,10,38.42648185,24.41360921,22.64055978,32.67979081,29.44108153,22.78814165,25.19293768,34.74871252,51.14184682,21.64868849,19.56651806,31.81107056,35.53448487,36.08492767,32.61251653,26.32131728,26.89072751,40.30765964,26.21840157,50.9987361,Nagomi Mcdaniel,York Silk,Sexton Wheerer,Aldon Cashmoney,Pitching Machine,Wyatt Glover,Valentine Games,Jessica Telephone,Baby Doyle,PolkaDot Patterson,Jaylen Hotdogfingers,Hahn Fox,Thomas Dracaena,Dudley Mueller,Jaxon Buckley,Howell Franklin,Conner Haley,Alston Cerveza,Nerd Pacheco,Commissioner Vapor
2021-03-02T13:40:01.000129Z,10,38.42648185,24.41360921,22.64055978,32.67979081,29.44108153,22.78814165,25.19293768,34.74871252,21.64868849,51.14184682,19.56651806,31.81107056,35.53448487,36.08492767,32.61251653,26.32131728,26.89072751,40.30765964,26.21840157,50.9987361,Nagomi Mcdaniel,York Silk,Sexton Wheerer,Aldon Cashmoney,Pitching Machine,Wyatt Glover,Valentine Games,Jessica Telephone,PolkaDot Patterson,Baby Doyle,Jaylen Hotdogfingers,Hahn Fox,Thomas Dracaena,Dudley Mueller,Jaxon Buckley,Howell Franklin,Conner Haley,Alston Cerveza,Nerd Pacheco,Commissioner Vapor
2021-03-02T13:41:01.002951Z,10,38.42648185,24.41360921,22.64055978,32.67979081,29.44108153,22.78814165,25.19293768,34.74871252,51.14184682,21.64868849,19.56651806,31.81107056,35.53448487,36.08492767,32.61251653,26.32131728,26.89072751,40.30765964,26.21840157,50.9987361,Nagomi Mcdaniel,York Silk,Sexton Wheerer,Aldon Cashmoney,Pitching Machine,Wyatt Glover,Valentine Games,Jessica Telephone,Baby Doyle,PolkaDot Patterson,Jaylen Hotdogfingers,Hahn Fox,Thomas Dracaena,Dudley Mueller,Jaxon Buckley,Howell Franklin,Conner Haley,Alston Cerveza,Nerd Pacheco,Commissioner Vapor
2021-03-02T15:53:01.002799Z,10,38.42648185,24.41360921,22.64055978,32.67979081,22.78814165,29.44108153,25.19293768,34.74871252,51.14184682,21.64868849,19.56651806,31.81107056,35.53448487,36.08492767,32.61251653,26.32131728,26.89072751,40.30765964,26.21840157,50.9987361,Nagomi Mcdaniel,York Silk,Sexton Wheerer,Aldon Cashmoney,Wyatt Glover,Pitching Machine,Valentine Games,Jessica Telephone,Baby Doyle,PolkaDot Patterson,Jaylen Hotdogfingers,Hahn Fox,Thomas Dracaena,Dudley Mueller,Jaxon Buckley,Howell Franklin,Conner Haley,Alston Cerveza,Nerd Pacheco,Commissioner Vapor
2021-03-02T16:56:01.000146Z,10,38.42648185,24.41360921,22.64055978,32.67979081,22.78814165,29.44108153,25.19293768,34.74871252,21.64868849,51.14184682,19.56651806,31.81107056,35.53448487,36.08492767,32.61251653,26.32131728,26.89072751,40.30765964,26.21840157,50.9987361,Nagomi Mcdaniel,York Silk,Sexton Wheerer,Aldon Cashmoney,Wyatt Glover,Pitching Machine,Valentine Games,Jessica Telephone,PolkaDot Patterson,Baby Doyle,Jaylen Hotdogfingers,Hahn Fox,Thomas Dracaena,Dudley Mueller,Jaxon Buckley,Howell Franklin,Conner Haley,Alston Cerveza,Nerd Pacheco,Commissioner Vapor
2021-03-02T17:40:01.00482Z,10,38.42648185,24.41360921,22.64055978,32.67979081,22.78814165,29.44108153,25.19293768,34.74871252,51.14184682,21.64868849,19.56651806,31.81107056,35.53448487,36.08492767,32.61251653,26.32131728,26.89072751,40.30765964,26.21840157,50.9987361,Nagomi Mcdaniel,York Silk,Sexton Wheerer,Aldon Cashmoney,Wyatt Glover,Pitching Machine,Valentine Games,Jessica Telephone,Baby Doyle,PolkaDot Patterson,Jaylen Hotdogfingers,Hahn Fox,Thomas Dracaena,Dudley Mueller,Jaxon Buckley,Howell Franklin,Conner Haley,Alston Cerveza,Nerd Pacheco,Commissioner Vapor
2021-03-02T22:43:01.003102Z,10,38.42648185,24.41360921,22.64055978,32.67979081,22.78814165,29.44108153,25.19293768,34.74871252,21.64868849,51.14184682,19.56651806,31.81107056,35.53448487,36.08492767,32.61251653,26.32131728,26.89072751,40.30765964,26.21840157,50.9987361,Nagomi Mcdaniel,York Silk,Sexton Wheerer,Aldon Cashmoney,Wyatt Glover,Pitching Machine,Valentine Games,Jessica Telephone,PolkaDot Patterson,Baby Doyle,Jaylen Hotdogfingers,Hahn Fox,Thomas Dracaena,Dudley Mueller,Jaxon Buckley,Howell Franklin,Conner Haley,Alston Cerveza,Nerd Pacheco,Commissioner Vapor
2021-03-02T23:53:01.000134Z,10,38.42648185,24.41360921,22.64055978,32.67979081,22.78814165,29.44108153,25.19293768,34.74871252,51.14184682,21.64868849,19.56651806,31.81107056,35.53448487,36.08492767,32.61251653,26.32131728,26.89072751,40.30765964,26.21840157,50.9987361,Nagomi Mcdaniel,York Silk,Sexton Wheerer,Aldon Cashmoney,Wyatt Glover,Pitching Machine,Valentine Games,Jessica Telephone,Baby Doyle,PolkaDot Patterson,Jaylen Hotdogfingers,Hahn Fox,Thomas Dracaena,Dudley Mueller,Jaxon Buckley,Howell Franklin,Conner Haley,Alston Cerveza,Nerd Pacheco,Commissioner Vapor
2021-03-03T00:53:01.001477Z,9,38.42648185,24.41360921,22.64055978,32.67979081,22.78814165,29.44108153,25.19293768,34.74871252,51.14184682,21.64868849,19.56651806,31.81107056,35.53448487,36.08492767,32.61251653,26.32131728,26.89072751,40.30765964,26.21840157,38.23940981,Nagomi Mcdaniel,York Silk,Sexton Wheerer,Aldon Cashmoney,Wyatt Glover,Pitching Machine,Valentine Games,Jessica Telephone,Baby Doyle,PolkaDot Patterson,Jaylen Hotdogfingers,Hahn Fox,Thomas Dracaena,Dudley Mueller,Jaxon Buckley,Howell Franklin,Conner Haley,Alston Cerveza,Nerd Pacheco,Goodwin Morin
2021-03-03T01:42:01.000783Z,10,38.42648185,24.41360921,22.64055978,32.67979081,22.78814165,29.44108153,25.19293768,34.74871252,51.14184682,21.64868849,19.56651806,31.81107056,35.53448487,36.08492767,32.61251653,26.32131728,26.89072751,40.30765964,26.21840157,50.9987361,Nagomi Mcdaniel,York Silk,Sexton Wheerer,Aldon Cashmoney,Wyatt Glover,Pitching Machine,Valentine Games,Jessica Telephone,Baby Doyle,PolkaDot Patterson,Jaylen Hotdogfingers,Hahn Fox,Thomas Dracaena,Dudley Mueller,Jaxon Buckley,Howell Franklin,Conner Haley,Alston Cerveza,Nerd Pacheco,Commissioner Vapor
2021-03-03T03:52:01.001081Z,10,38.42648185,24.41360921,22.64055978,32.67979081,22.78814165,29.44108153,25.19293768,34.74871252,21.64868849,51.14184682,19.56651806,31.81107056,35.53448487,36.08492767,32.61251653,26.32131728,26.89072751,40.30765964,26.21840157,50.9987361,Nagomi Mcdaniel,York Silk,Sexton Wheerer,Aldon Cashmoney,Wyatt Glover,Pitching Machine,Valentine Games,Jessica Telephone,PolkaDot Patterson,Baby Doyle,Jaylen Hotdogfingers,Hahn Fox,Thomas Dracaena,Dudley Mueller,Jaxon Buckley,Howell Franklin,Conner Haley,Alston Cerveza,Nerd Pacheco,Commissioner Vapor
2021-03-03T04:32:01.005431Z,10,38.42648185,24.41360921,22.64055978,32.67979081,22.78814165,29.44108153,24.52221132,34.74871252,51.14184682,21.64868849,19.56651806,31.81107056,35.53448487,36.08492767,32.61251653,26.32131728,26.89072751,40.30765964,26.21840157,50.9987361,Nagomi Mcdaniel,York Silk,Sexton Wheerer,Aldon Cashmoney,Wyatt Glover,Pitching Machine,Valentine Games,Jessica Telephone,Baby Doyle,PolkaDot Patterson,Jaylen Hotdogfingers,Hahn Fox,Thomas Dracaena,Dudley Mueller,Jaxon Buckley,Howell Franklin,Conner Haley,Alston Cerveza,Nerd Pacheco,Commissioner Vapor
2021-03-03T06:48:01.000808Z,10,38.42648185,24.41360921,22.64055978,22.78814165,32.67979081,29.44108153,24.52221132,34.74871252,51.14184682,21.64868849,19.56651806,31.81107056,35.53448487,36.08492767,32.61251653,26.32131728,26.89072751,40.30765964,26.21840157,50.9987361,Nagomi Mcdaniel,York Silk,Sexton Wheerer,Wyatt Glover,Aldon Cashmoney,Pitching Machine,Valentine Games,Jessica Telephone,Baby Doyle,PolkaDot Patterson,Jaylen Hotdogfingers,Hahn Fox,Thomas Dracaena,Dudley Mueller,Jaxon Buckley,Howell Franklin,Conner Haley,Alston Cerveza,Nerd Pacheco,Commissioner Vapor
2021-03-03T06:49:01.000946Z,10,38.42648185,24.41360921,22.64055978,32.67979081,22.78814165,29.44108153,24.52221132,34.74871252,51.14184682,21.64868849,19.56651806,31.81107056,35.53448487,36.08492767,32.61251653,26.32131728,26.89072751,40.30765964,26.21840157,50.9987361,Nagomi Mcdaniel,York Silk,Sexton Wheerer,Aldon Cashmoney,Wyatt Glover,Pitching Machine,Valentine Games,Jessica Telephone,Baby Doyle,PolkaDot Patterson,Jaylen Hotdogfingers,Hahn Fox,Thomas Dracaena,Dudley Mueller,Jaxon Buckley,Howell Franklin,Conner Haley,Alston Cerveza,Nerd Pacheco,Commissioner Vapor
2021-03-03T06:55:01.002552Z,10,38.42648185,24.41360921,22.64055978,22.78814165,32.67979081,29.44108153,24.52221132,34.74871252,51.14184682,21.64868849,19.56651806,31.81107056,35.53448487,36.08492767,32.61251653,26.32131728,26.89072751,40.30765964,26.21840157,50.9987361,Nagomi Mcdaniel,York Silk,Sexton Wheerer,Wyatt Glover,Aldon Cashmoney,Pitching Machine,Valentine Games,Jessica Telephone,Baby Doyle,PolkaDot Patterson,Jaylen Hotdogfingers,Hahn Fox,Thomas Dracaena,Dudley Mueller,Jaxon Buckley,Howell Franklin,Conner Haley,Alston Cerveza,Nerd Pacheco,Commissioner Vapor
2021-03-03T14:01:01.003229Z,10,39.27864036,24.41360921,22.64055978,22.78814165,32.67979081,29.44108153,24.52221132,34.74871252,21.64868849,51.14184682,19.56651806,31.81107056,35.53448487,36.08492767,32.61251653,26.32131728,26.89072751,40.30765964,26.21840157,50.9987361,Nagomi Mcdaniel,York Silk,Sexton Wheerer,Wyatt Glover,Aldon Cashmoney,Pitching Machine,Valentine Games,Jessica Telephone,PolkaDot Patterson,Baby Doyle,Jaylen Hotdogfingers,Hahn Fox,Thomas Dracaena,Dudley Mueller,Jaxon Buckley,Howell Franklin,Conner Haley,Alston Cerveza,Nerd Pacheco,Commissioner Vapor
2021-03-03T14:39:01.000951Z,10,39.27864036,24.41360921,22.64055978,22.78814165,32.67979081,29.44108153,24.52221132,34.74871252,51.14184682,21.64868849,19.56651806,31.81107056,35.53448487,36.08492767,32.61251653,26.32131728,26.89072751,40.30765964,26.21840157,50.9987361,Nagomi Mcdaniel,York Silk,Sexton Wheerer,Wyatt Glover,Aldon Cashmoney,Pitching Machine,Valentine Games,Jessica Telephone,Baby Doyle,PolkaDot Patterson,Jaylen Hotdogfingers,Hahn Fox,Thomas Dracaena,Dudley Mueller,Jaxon Buckley,Howell Franklin,Conner Haley,Alston Cerveza,Nerd Pacheco,Commissioner Vapor
2021-03-03T18:59:01.001098Z,10,39.27864036,24.41360921,22.64055978,22.78814165,32.67979081,29.44108153,24.52221132,34.74871252,21.64868849,51.14184682,19.56651806,31.81107056,35.53448487,36.08492767,32.61251653,26.32131728,26.89072751,40.30765964,26.21840157,50.9987361,Nagomi Mcdaniel,York Silk,Sexton Wheerer,Wyatt Glover,Aldon Cashmoney,Pitching Machine,Valentine Games,Jessica Telephone,PolkaDot Patterson,Baby Doyle,Jaylen Hotdogfingers,Hahn Fox,Thomas Dracaena,Dudley Mueller,Jaxon Buckley,Howell Franklin,Conner Haley,Alston Cerveza,Nerd Pacheco,Commissioner Vapor
2021-03-03T19:35:01.002529Z,10,39.27864036,24.41360921,22.64055978,22.78814165,32.67979081,29.44108153,24.52221132,34.74871252,51.14184682,21.64868849,19.56651806,31.81107056,35.53448487,36.08492767,32.61251653,26.32131728,26.18677143,40.30765964,26.21840157,50.9987361,Nagomi Mcdaniel,York Silk,Sexton Wheerer,Wyatt Glover,Aldon Cashmoney,Pitching Machine,Valentine Games,Jessica Telephone,Baby Doyle,PolkaDot Patterson,Jaylen Hotdogfingers,Hahn Fox,Thomas Dracaena,Dudley Mueller,Jaxon Buckley,Howell Franklin,Conner Haley,Alston Cerveza,Nerd Pacheco,Commissioner Vapor
2021-03-03T21:53:01.000109Z,10,39.27864036,24.41360921,22.78814165,22.64055978,32.67979081,29.44108153,24.52221132,34.74871252,51.14184682,21.64868849,19.56651806,31.81107056,35.53448487,36.08492767,32.61251653,26.32131728,26.18677143,40.30765964,26.21840157,50.9987361,Nagomi Mcdaniel,York Silk,Wyatt Glover,Sexton Wheerer,Aldon Cashmoney,Pitching Machine,Valentine Games,Jessica Telephone,Baby Doyle,PolkaDot Patterson,Jaylen Hotdogfingers,Hahn Fox,Thomas Dracaena,Dudley Mueller,Jaxon Buckley,Howell Franklin,Conner Haley,Alston Cerveza,Nerd Pacheco,Commissioner Vapor
2021-03-04T04:52:01.003011Z,10,39.27864036,22.78814165,24.41360921,22.64055978,32.67979081,29.44108153,24.52221132,34.74871252,51.14184682,21.64868849,19.56651806,31.81107056,35.53448487,36.08492767,32.61251653,26.32131728,26.18677143,40.30765964,26.21840157,50.9987361,Nagomi Mcdaniel,Wyatt Glover,York Silk,Sexton Wheerer,Aldon Cashmoney,Pitching Machine,Valentine Games,Jessica Telephone,Baby Doyle,PolkaDot Patterson,Jaylen Hotdogfingers,Hahn Fox,Thomas Dracaena,Dudley Mueller,Jaxon Buckley,Howell Franklin,Conner Haley,Alston Cerveza,Nerd Pacheco,Commissioner Vapor
2021-03-05T02:00:01.004609Z,10,39.27864036,22.78814165,24.41360921,22.64055978,32.67979081,29.44108153,24.52221132,34.74871252,21.64868849,51.14184682,19.56651806,31.81107056,35.53448487,36.08492767,32.61251653,26.0291606,26.18677143,40.30765964,26.21840157,50.9987361,Nagomi Mcdaniel,Wyatt Glover,York Silk,Sexton Wheerer,Aldon Cashmoney,Pitching Machine,Valentine Games,Jessica Telephone,PolkaDot Patterson,Baby Doyle,Jaylen Hotdogfingers,Hahn Fox,Thomas Dracaena,Dudley Mueller,Jaxon Buckley,Howell Franklin,Conner Haley,Alston Cerveza,Nerd Pacheco,Commissioner Vapor
2021-03-05T02:36:01.003648Z,10,39.27864036,22.78814165,24.41360921,22.64055978,32.67979081,29.44108153,24.52221132,34.74871252,51.14184682,21.64868849,19.56651806,31.81107056,35.53448487,36.08492767,32.61251653,26.0291606,26.18677143,40.30765964,26.21840157,50.9987361,Nagomi Mcdaniel,Wyatt Glover,York Silk,Sexton Wheerer,Aldon Cashmoney,Pitching Machine,Valentine Games,Jessica Telephone,Baby Doyle,PolkaDot Patterson,Jaylen Hotdogfingers,Hahn Fox,Thomas Dracaena,Dudley Mueller,Jaxon Buckley,Howell Franklin,Conner Haley,Alston Cerveza,Nerd Pacheco,Commissioner Vapor
2021-03-05T16:48:01.003329Z,10,39.27864036,24.88890586,24.41360921,22.64055978,32.67979081,29.44108153,24.52221132,34.74871252,51.14184682,21.64868849,19.56651806,31.81107056,35.53448487,36.08492767,32.61251653,28.33960507,26.18677143,40.30765964,50.9987361,26.21840157,Nagomi Mcdaniel,Wyatt Glover,York Silk,Sexton Wheerer,Aldon Cashmoney,Pitching Machine,Valentine Games,Jessica Telephone,Baby Doyle,PolkaDot Patterson,Jaylen Hotdogfingers,Hahn Fox,Thomas Dracaena,Dudley Mueller,Jaxon Buckley,Howell Franklin,Conner Haley,Alston Cerveza,Commissioner Vapor,Nerd Pacheco
2021-03-05T21:05:01.003373Z,10,39.27864036,24.88890586,24.41360921,22.64055978,32.67979081,29.44108153,26.80694897,34.74871252,51.14184682,21.64868849,19.56651806,35.53448487,31.81107056,36.08492767,32.61251653,28.33960507,26.18677143,40.30765964,50.9987361,26.21840157,Nagomi Mcdaniel,Wyatt Glover,York Silk,Sexton Wheerer,Aldon Cashmoney,Pitching Machine,Valentine Games,Jessica Telephone,Baby Doyle,PolkaDot Patterson,Jaylen Hotdogfingers,Thomas Dracaena,Hahn Fox,Dudley Mueller,Jaxon Buckley,Howell Franklin,Conner Haley,Alston Cerveza,Commissioner Vapor,Nerd Pacheco
2021-03-05T21:07:01.003029Z,9,39.27864036,24.88890586,24.41360921,22.64055978,32.67979081,29.44108153,26.80694897,34.74871252,51.14184682,21.64868849,35.53448487,19.56651806,31.81107056,36.08492767,32.61251653,28.33960507,26.18677143,40.30765964,50.9987361,26.21840157,Nagomi Mcdaniel,Wyatt Glover,York Silk,Sexton Wheerer,Aldon Cashmoney,Pitching Machine,Valentine Games,Jessica Telephone,Baby Doyle,PolkaDot Patterson,Thomas Dracaena,Jaylen Hotdogfingers,Hahn Fox,Dudley Mueller,Jaxon Buckley,Howell Franklin,Conner Haley,Alston Cerveza,Commissioner Vapor,Nerd Pacheco
2021-03-05T21:11:01.002845Z,9,39.27864036,24.88890586,24.41360921,22.64055978,32.67979081,29.44108153,26.80694897,34.74871252,51.14184682,35.53448487,21.64868849,19.56651806,31.81107056,36.08492767,32.61251653,28.33960507,26.18677143,40.30765964,50.9987361,26.21840157,Nagomi Mcdaniel,Wyatt Glover,York Silk,Sexton Wheerer,Aldon Cashmoney,Pitching Machine,Valentine Games,Jessica Telephone,Baby Doyle,Thomas Dracaena,PolkaDot Patterson,Jaylen Hotdogfingers,Hahn Fox,Dudley Mueller,Jaxon Buckley,Howell Franklin,Conner Haley,Alston Cerveza,Commissioner Vapor,Nerd Pacheco
2021-03-05T21:19:01.000108Z,9,39.27864036,24.88890586,24.41360921,22.64055978,32.67979081,29.44108153,26.80694897,34.74871252,35.53448487,51.14184682,21.64868849,19.56651806,31.81107056,36.08492767,32.61251653,28.33960507,26.18677143,40.30765964,50.9987361,26.21840157,Nagomi Mcdaniel,Wyatt Glover,York Silk,Sexton Wheerer,Aldon Cashmoney,Pitching Machine,Valentine Games,Jessica Telephone,Thomas Dracaena,Baby Doyle,PolkaDot Patterson,Jaylen Hotdogfingers,Hahn Fox,Dudley Mueller,Jaxon Buckley,Howell Franklin,Conner Haley,Alston Cerveza,Commissioner Vapor,Nerd Pacheco
2021-03-05T21:42:01.000122Z,9,39.27864036,24.88890586,24.41360921,22.64055978,32.67979081,29.44108153,26.80694897,35.53448487,34.74871252,51.14184682,21.64868849,19.56651806,31.81107056,36.08492767,32.61251653,28.33960507,26.18677143,40.30765964,50.9987361,26.21840157,Nagomi Mcdaniel,Wyatt Glover,York Silk,Sexton Wheerer,Aldon Cashmoney,Pitching Machine,Valentine Games,Thomas Dracaena,Jessica Telephone,Baby Doyle,PolkaDot Patterson,Jaylen Hotdogfingers,Hahn Fox,Dudley Mueller,Jaxon Buckley,Howell Franklin,Conner Haley,Alston Cerveza,Commissioner Vapor,Nerd Pacheco
